"ID","Gender","City_Code","City_Category","Employer_Category1","Employer_Category2","Monthly_Income","Customer_Existing_Primary_Bank_Code","Primary_Bank_Type","Contacted","Source","Source_Category","Existing_EMI","Loan_Amount","Loan_Period","Interest_Rate","EMI","Var1","DOBDay","DOBMonth","DOBYear","Lead_Creation_DateDay","Lead_Creation_DateMonth","LeadCreationDOW","Age"
"APPW10054294804","Male","C10003","A","B","4",1947.3,"B001","P","Y","S143","B",0,10000,4,18.4,296,"2",24,7,88,24,7,"Monday",72.0082191780822
"APPX60744992902","Male","C10001","A","C","4",8000,"","","Y","S122","D",0,5000,5,17.5,126,"10",31,1,90,31,1,"Monday",73.5315068493151
"APPZ50231684135","Male","C10001","A","B","4",4200,"B001","P","Y","S133","B",0,10000,3,15.25,348,"10",30,1,88,30,1,"Monday",71.5260273972603
"APPF30074233702","Female","C10011","B","A","4",2500,"B001","P","Y","S159","C",0,36000,5,14.85,854,"7",21,4,84,21,4,"Monday",67.7479452054795
"APPI10503644034","Male","C10001","A","A","4",17500,"B003","G","Y","S133","C",0,150000,5,13.5,3451,"7",10,8,91,10,8,"Monday",75.0547945205479
"APPJ30210511131","Male","C10005","A","C","4",1500,"B001","P","Y","S153","C",0,33000,5,20,874,"2",23,8,87,23,8,"Monday",71.0876712328767
"APPQ20074565833","Male","C10001","A","A","4",1883.8,"B001","P","Y","S122","C",0,42000,5,20,1113,"2",14,6,81,14,6,"Monday",64.8931506849315
"APPU70002693235","Male","C10016","B","A","4",1500,"B003","G","Y","S133","B",205,10000,3,20,372,"2",11,6,90,11,6,"Monday",73.8904109589041
"APPW10853285421","Male","C10013","B","B","3",3500,"B002","P","Y","S133","C",0,70000,5,14.85,1660,"7",7,12,86,7,12,"Monday",70.3780821917808
"APPX70861324546","Male","C10003","A","A","4",2880,"","","Y","S133","B",0,20000,5,15.5,481,"7",30,11,83,30,11,"Monday",67.3561643835616
"APPA20194958808","Male","C10005","A","C","4",17000,"B004","P","Y","S133","C",0,150000,4,13,4024,"7",21,5,92,21,5,"Monday",75.8356164383562
"APPF80865781307","Male","C10044","C","A","4",1600,"B003","G","Y","S143","B",0,20000,3,20,743,"2",15,2,72,15,2,"Monday",55.558904109589
"APPL50100663913","Male","C10013","B","C","4",2000,"","","Y","S122","B",0,10000,3,20,372,"2",20,12,65,20,12,"Monday",49.4
"APPN40352152108","Female","C10004","A","B","2",2400,"B001","P","Y","S133","C",0,38000,5,14.5,894,"4",3,10,93,3,10,"Monday",77.2054794520548
"APPP40306144307","Female","C10006","A","A","4",2000,"","","Y","S159","B",0,30000,5,20,795,"2",2,8,89,2,8,"Monday",73.0328767123288
"APPR20893382529","Male","C10003","A","C","4",2450,"B001","P","Y","S133","C",0,46000,5,16.75,1137,"4",23,10,85,23,10,"Monday",69.2547945205479
"APPV80110998944","Male","C10004","A","B","4",8900,"B005","P","Y","S122","B",2200,20000,1,15.25,1808,"10",23,10,87,23,10,"Monday",71.2547945205479
"APPY10131163201","Male","C10006","A","B","4",2000,"B001","P","Y","S159","C",0,29000,5,18.25,740,"2",4,6,91,4,6,"Monday",74.8712328767123
"APPD30351431705","Male","C10017","B","A","1",2500,"B003","G","Y","S133","C",0,36000,5,14.85,854,"7",12,1,91,12,1,"Monday",74.4794520547945
"APPM10528336641","Male","C10015","C","B","4",2470,"B028","P","Y","S133","B",0,55000,5,20,1457,"2",10,9,89,10,9,"Tuesday",73.1369863013699
"APPR20388981144","Male","C10002","A","B","4",11000,"B029","G","Y","S133","C",0,150000,5,13.5,3451,"7",2,11,78,2,11,"Tuesday",62.2739726027397
"APPS50866125246","Male","C10004","A","A","1",2300,"B003","G","Y","S133","C",0,33000,5,16.75,816,"4",15,11,87,15,11,"Tuesday",71.3150684931507
"APPV20066641536","Female","C10001","A","A","1",5000,"B002","P","Y","S137","B",0,10000,1,15.25,904,"10",23,11,91,23,11,"Tuesday",75.3397260273973
"APPZ30838081915","Male","C10003","A","C","4",2000,"","","Y","S122","D",0,10000,5,24,288,"4",10,6,92,10,6,"Tuesday",75.8876712328767
"APPB80712636148","Male","C10003","A","A","4",2000,"","","Y","S133","B",0,15000,5,24,432,"4",26,11,76,26,11,"Tuesday",60.3397260273973
"APPC80173244242","Male","C10176","C","A","4",2500,"","","Y","S133","B",500,47000,5,20,1245,"7",16,8,87,16,8,"Tuesday",71.0657534246575
"APPE50325256409","Male","C10006","A","A","4",3400,"B003","G","Y","S122","C",0,53000,5,19,1375,"4",13,10,83,13,10,"Tuesday",67.2219178082192
"APPF10725253533","Male","C10003","A","C","4",2900,"B002","P","Y","S133","B",820,20000,2,18.25,1001,"10",21,4,84,21,4,"Tuesday",67.7452054794521
"APPG50949891622","Male","C10017","B","C","4",2000,"B002","P","Y","S143","B",0,10000,3,18.25,363,"2",10,8,87,10,8,"Tuesday",71.0493150684931
"APPH70455785722","Male","C10001","A","C","4",2000,"B002","P","Y","S133","B",2.4,20000,2,16.75,986,"4",1,10,88,1,10,"Tuesday",72.1945205479452
"APPP70638015537","Male","C10018","C","C","4",1500,"B013","G","Y","S127","C",0,33000,5,20,874,"2",6,2,93,6,2,"Tuesday",76.5479452054795
"APPS60041638802","Male","C10003","A","C","2",2200,"B004","P","Y","S159","B",0,20000,3,16.75,711,"4",31,12,90,31,12,"Tuesday",74.4438356164383
"APPU50121479027","Male","C10004","A","B","4",5400,"B004","P","Y","S137","B",400,50000,5,16.5,1229,"10",17,4,83,17,4,"Tuesday",66.7315068493151
"APPC70853486804","Male","C10001","A","B","2",2260,"B002","P","Y","S127","C",0,33000,5,18.25,842,"4",6,7,93,6,7,"Tuesday",76.958904109589
"APPF70482935137","Male","C10001","A","A","4",2000,"","","Y","S159","B",500,10000,2,20,509,"4",9,10,91,9,10,"Tuesday",75.2164383561644
"APPN20463596908","Male","C10355","C","C","4",2900,"B004","P","Y","S133","B",737.5,20000,5,18,508,"7",24,2,75,24,2,"Tuesday",58.5835616438356
"APPR80440223911","Female","C10003","A","B","3",2800,"B002","P","Y","S127","C",0,40000,4,16.75,1149,"7",13,9,85,13,9,"Tuesday",69.1424657534247
"APPX80449569532","Female","C10001","A","B","4",2750,"B005","P","Y","S133","B",0,10000,3,15.5,349,"7",3,4,91,3,4,"Tuesday",74.6986301369863
"APPZ50317757736","Male","C10002","A","B","4",1950,"B030","P","Y","S133","B",0,10000,2,18.4,501,"0",3,8,90,3,8,"Tuesday",74.0328767123288
"APPB10598442941","Male","C10004","A","C","4",3600,"B002","P","Y","S133","C",0,72000,5,14.25,1685,"7",5,3,87,5,3,"Tuesday",70.6164383561644
"APPC40305118041","Male","C10001","A","A","4",15000,"B006","P","Y","S143","C",0,150000,5,15,3568,"7",14,9,95,14,9,"Tuesday",79.1506849315068
"APPF60378132348","Male","C10024","A","B","4",2250,"B015","P","Y","S133","C",0,33000,5,16.75,816,"4",10,4,91,10,4,"Tuesday",74.7178082191781
"APPG10371117434","Male","C10014","B","B","4",3000,"B004","P","Y","S133","C",0,45000,5,31,1484,"7",27,4,83,27,4,"Tuesday",66.758904109589
"APPN20640135123","Male","C10011","B","A","4",2050,"B002","P","Y","S159","C",0,30000,5,20,795,"2",5,8,87,5,8,"Wednesday",71.0328767123288
"APPS60509358647","Male","C10001","A","A","4",8850,"B001","P","Y","S137","B",0,20000,2,14.85,968,"10",11,1,82,11,1,"Wednesday",65.4657534246575
"APPE70063709807","Male","C10015","C","A","4",1556,"B010","G","Y","S133","C",0,35000,5,20,927,"2",6,10,88,6,10,"Wednesday",72.2054794520548
"APPH90427641106","Female","C10003","A","A","4",2500,"B001","P","Y","S133","C",0,36000,5,20,954,"7",26,5,90,26,5,"Wednesday",73.841095890411
"APPJ50180048348","Male","C10004","A","C","4",3000,"B002","P","Y","S133","B",0,7000,1,14.75,631,"10",21,9,91,21,9,"Wednesday",75.1643835616438
"APPS60691936225","Male","C10178","C","B","4",10000,"B007","G","Y","S133","B",0,150000,5,16,3648,"7",1,7,69,1,7,"Wednesday",52.9260273972603
"APPV20204736548","Male","C10009","B","A","5",3000,"B002","P","Y","S133","B",0,25000,2,14.85,1210,"10",17,7,89,17,7,"Wednesday",72.9835616438356
"APPW40217188634","Male","C10002","A","A","4",2800,"B004","P","Y","S159","B",0,50000,5,15.5,1203,"7",5,1,91,5,1,"Wednesday",74.4547945205479
"APPG40948321627","Male","C10005","A","C","4",2450,"B001","P","Y","S133","C",0,38000,5,18.25,970,"2",2,8,89,2,8,"Wednesday",73.027397260274
"APPR80550105748","Male","C10002","A","A","4",4300,"B004","P","Y","S133","B",1000,50000,5,15.25,1196,"10",10,5,79,10,5,"Wednesday",62.7890410958904
"APPW30665972247","Male","C10001","A","C","3",3000,"B006","P","Y","S133","B",1200,20000,5,18.25,511,"7",15,6,90,15,6,"Wednesday",73.8958904109589
"APPB20427312714","Male","C10003","A","A","4",2900,"B004","P","Y","S133","B",0,5000,1,16.75,455,"7",17,7,90,17,7,"Wednesday",73.9835616438356
"APPE80925849027","Male","C10058","C","A","4",2250,"","","Y","S133","B",0,10000,2,20,509,"2",17,8,85,17,8,"Wednesday",69.0657534246575
"APPG90810173239","Male","C10001","A","B","4",2000,"B001","P","Y","S161","B",500,10000,5,16.75,247,"4",12,8,90,12,8,"Wednesday",74.0547945205479
"APPH10959917315","Male","C10004","A","C","4",2170,"B015","P","Y","S133","B",289.9,19000,2,20,967,"4",28,9,71,28,9,"Wednesday",55.1698630136986
"APPI90333336437","Male","C10004","A","A","4",1650,"B001","P","Y","S133","B",400,15000,3,20,557,"2",5,1,87,5,1,"Wednesday",70.4520547945205
"APPJ90416616523","Male","C10001","A","B","4",1880,"B004","P","Y","S133","C",0,42000,5,20,1113,"2",14,2,91,14,2,"Wednesday",74.5643835616438
"APPN60447883938","Male","C10029","C","A","4",54000,"B003","G","Y","S133","C",0,150000,5,14.25,3510,"4",19,9,89,19,9,"Wednesday",73.158904109589
"APPQ30984998201","Male","C10014","B","C","4",2100,"B001","P","Y","S127","C",0,30000,5,18.25,766,"2",6,8,82,6,8,"Wednesday",66.0328767123288
"APPR80272613342","Male","C10011","B","A","4",2530,"B001","P","Y","S153","C",0,38000,5,14.85,901,"7",9,5,94,9,5,"Wednesday",77.7972602739726
"APPW10255915841","Female","C10006","A","B","3",2400,"B004","P","Y","S133","B",0,10000,5,18.25,255,"2",26,12,75,26,12,"Wednesday",59.4164383561644
"APPD70030979543","Male","C10006","A","B","4",2500,"B004","P","Y","S133","B",0,20000,3,20,743,"7",3,8,91,3,8,"Thursday",75.027397260274
"APPF80900098736","Male","C10002","A","A","4",2000,"B002","P","Y","S134","B",300,17000,2,20,865,"4",13,10,92,13,10,"Thursday",76.2246575342466
"APPG70848399846","Female","C10005","A","C","4",6700,"B001","P","Y","S122","B",0,1e+05,5,15.25,2392,"10",6,3,86,6,3,"Thursday",69.613698630137
"APPO80746798641","Male","C10011","B","B","4",2000,"B007","G","Y","S122","B",350,10000,3,32.5,438,"2",27,12,86,27,12,"Thursday",70.4246575342466
"APPR10594794919","Male","C10001","A","A","3",6250,"B002","P","Y","S143","B",2000,7000,1,13.75,628,"10",23,9,87,23,9,"Thursday",71.1643835616438
"APPT60961443137","Male","C10001","A","A","4",2300,"B003","G","Y","S133","B",700,22000,4,20,669,"4",17,12,71,17,12,"Thursday",55.386301369863
"APPX80253459526","Male","C10006","A","B","4",1700,"B007","G","Y","S133","B",0,20000,5,20,530,"2",14,1,88,14,1,"Thursday",71.4739726027397
"APPF30748852321","Male","C10012","A","B","4",2300,"B009","G","Y","S122","C",0,33000,5,32.5,1119,"4",11,6,88,11,6,"Thursday",71.8821917808219
"APPU60492088836","Male","C10003","A","C","4",2500,"B014","P","Y","S133","B",0,10000,5,18.25,255,"10",19,1,93,19,1,"Thursday",76.4931506849315
"APPY80997038234","Male","C10003","A","B","4",2911,"B009","G","Y","S133","B",1002,39000,5,20,1033,"10",15,3,83,15,3,"Thursday",66.6356164383562
"APPZ10082772313","Male","C10001","A","C","4",3750,"B001","P","Y","S133","B",0,30000,3,17,1070,"10",1,2,72,1,2,"Thursday",55.5123287671233
"APPA50039378439","Male","C10002","A","A","4",20000,"B001","P","Y","S133","B",500,20000,5,13.5,460,"10",16,7,88,16,7,"Thursday",71.9780821917808
"APPH70542862143","Male","C10035","C","B","4",5000,"B001","P","Y","S133","B",0,50000,2,14.85,2421,"10",5,5,88,5,5,"Thursday",71.7808219178082
"APPI10736481247","Male","C10009","B","A","1",2700,"B003","G","Y","S133","C",0,40000,5,14.85,948,"7",24,8,87,24,8,"Thursday",71.0821917808219
"APPL50315356513","Male","C10002","A","B","4",1800,"B001","P","Y","S133","C",0,42000,5,18.4,1076,"2",27,1,90,27,1,"Thursday",73.5123287671233
"APPN50837696738","Male","C10004","A","C","4",4000,"B020","G","Y","S159","C",0,64000,5,14.85,1518,"10",20,10,87,20,10,"Thursday",71.2383561643836
"APPO30305188842","Male","C10003","A","A","4",3300,"B002","P","Y","S153","B",1550,40000,3,15.5,1396,"0",30,11,79,30,11,"Thursday",63.3452054794521
"APPX20093135749","Male","C10004","A","B","4",1500,"B001","P","Y","S133","B",550,13000,5,20,344,"2",25,3,92,25,3,"Friday",75.6684931506849
"APPZ80277971924","Male","C10005","A","B","4",2745,"B001","P","Y","S127","C",0,44000,5,17,1094,"4",26,2,89,26,2,"Friday",72.5917808219178
"APPK30893635008","Female","C10002","A","B","4",3880,"B004","P","Y","S133","B",1000,30000,4,15.5,843,"7",24,9,77,24,9,"Friday",61.158904109589
"APPR40007771742","Male","C10029","C","A","4",2400,"B003","G","Y","S157","B",800,21000,4,20,639,"2",7,9,66,7,9,"Friday",50.1041095890411
"APPW30066491245","Male","C10005","A","B","4",2000,"B037","G","Y","S151","B",243.8,10000,2,20,509,"2",14,6,68,14,6,"Friday",51.8739726027397
"APPZ50659044533","Female","C10006","A","C","2",1640,"B007","G","Y","S157","B",0,19000,3,18.4,691,"2",4,10,84,4,10,"Friday",68.1917808219178
"APPA70328146642","Male","C10002","A","B","4",2400,"B005","P","Y","S133","B",0,10000,3,24,392,"4",20,6,95,20,6,"Friday",78.9068493150685
"APPF70016086117","Male","C10003","A","B","4",4956,"B004","P","Y","S133","B",0,50000,5,15.25,1196,"10",16,5,86,16,5,"Friday",69.8054794520548
"APPH80907048342","Male","C10005","A","C","4",1800,"","","Y","S133","B",500,10000,2,20,509,"2",16,1,69,16,1,"Friday",52.4657534246575
"APPK70448455646","Female","C10001","A","A","4",5000,"B001","P","Y","S122","B",0,30000,2,17,1483,"10",11,1,82,11,1,"Friday",65.4602739726027
"APPL20124449711","Male","C10002","A","A","4",4300,"B001","P","Y","S133","B",1251.8,50000,5,15.25,1196,"10",4,8,87,4,8,"Friday",71.0246575342466
"APPU20073333619","Female","C10001","A","B","4",5000,"B001","P","Y","S122","B",0,30000,2,17,1483,"10",11,1,82,11,1,"Friday",65.4602739726027
"APPW60313323849","Female","C10001","A","B","4",5000,"B001","P","Y","S122","B",0,30000,2,17,1483,"10",11,1,82,11,1,"Friday",65.4602739726027
"APPA20980555223","Female","C10025","A","A","4",4300,"B001","P","Y","S133","C",0,71000,5,14.85,1683,"7",17,4,91,17,4,"Friday",74.7287671232877
"APPJ80471521145","Male","C10003","A","B","4",3800,"","","Y","S133","B",0,10000,5,24,288,"7",23,2,90,23,2,"Friday",73.5835616438356
"APPP40952341728","Male","C10014","B","A","4",1500,"B004","P","Y","S122","C",0,33000,5,20,874,"2",29,1,95,29,1,"Friday",78.5178082191781
"APPS60769146045","Male","C10005","A","A","4",2000,"B016","G","Y","S133","B",0,30000,3,20,1115,"2",7,10,82,7,10,"Friday",66.1972602739726
"APPW60026495422","Male","C10004","A","B","4",3800,"B001","P","Y","S159","C",0,48000,3,14.25,1646,"10",3,6,77,3,6,"Tuesday",60.8383561643836
"APPZ90469864734","Male","C10001","A","C","3",3200,"B002","P","Y","S133","B",880,30000,4,17,866,"7",9,1,88,9,1,"Friday",71.4575342465753
"APPE40392906233","Male","C10102","C","A","4",2150,"B003","G","Y","S133","B",700,15000,3,20,557,"2",1,8,90,1,8,"Friday",74.0191780821918
"APPQ30682457403","Male","C10041","C","A","4",1320,"B001","P","Y","S127","B",513,10000,5,18.4,256,"2",26,2,78,26,2,"Friday",61.5835616438356
"APPU20228723803","Female","C10003","A","C","4",2700,"B020","G","Y","S133","B",253.5,44000,3,20,1635,"7",29,3,87,29,3,"Friday",70.6739726027397
"APPZ90108423307","Male","C10002","A","B","4",2400,"B001","P","Y","S127","C",0,28000,3,16.75,995,"4",28,10,79,28,10,"Friday",63.2520547945205
"APPI30276668232","Male","C10002","A","B","3",3500,"B002","P","Y","S133","C",0,54000,5,16.35,1323,"4",22,7,86,22,7,"Saturday",69.986301369863
"APPN40907054728","Male","C10006","A","B","4",10000,"B004","P","Y","S133","B",250,10000,5,14.25,234,"10",19,7,85,19,7,"Saturday",68.9780821917808
"APPR50107083122","Female","C10003","A","C","1",5000,"B002","P","Y","S137","B",0,20000,2,15.25,972,"10",3,6,92,3,6,"Saturday",75.8575342465753
"APPW70023981631","Female","C10004","A","A","4",2300,"B017","G","Y","S159","C",0,36000,5,16.75,890,"4",5,3,89,5,3,"Saturday",72.6082191780822
"APPA80194508005","Male","C10014","B","C","4",2500,"B004","P","Y","S161","B",300,10000,2,14.85,484,"10",16,7,94,16,7,"Saturday",77.9753424657534
"APPB50117472148","Male","C10016","B","A","4",2000,"B003","G","Y","S159","B",400,20000,3,20,743,"2",6,5,87,6,5,"Saturday",70.7753424657534
"APPD60513137312","Male","C10639","C","A","4",2800,"B003","G","Y","S159","B",500,50000,5,20,1325,"7",5,6,90,5,6,"Saturday",73.8602739726027
"APPE10732449442","Male","C10005","A","B","4",2000,"B004","P","Y","S133","C",0,29000,5,20,768,"2",28,11,82,28,11,"Saturday",66.3369863013699
"APPF50116533526","Male","C10007","A","C","1",1665,"B001","P","Y","S143","B",0,10000,3,14.25,343,"2",20,12,89,20,12,"Saturday",73.4027397260274
"APPI60854408808","Male","C10019","B","C","4",2400,"B004","P","Y","S133","B",0,10000,5,20,265,"2",17,9,83,17,9,"Saturday",67.1397260273973
"APPJ20229381916","Male","C10002","A","B","4",5500,"B001","P","Y","S137","B",0,50000,4,20,1522,"10",23,1,82,23,1,"Saturday",65.4904109589041
"APPS50490634834","Male","C10060","C","A","4",2500,"B001","P","Y","S157","B",500,10000,2,20,509,"7",6,10,83,6,10,"Saturday",67.1917808219178
"APPZ10993854543","Male","C10022","B","C","4",1900,"B001","P","Y","S159","B",600,14000,3,18.4,509,"2",26,1,74,26,1,"Saturday",57.4931506849315
"APPB70209556734","Male","C10001","A","C","4",2700,"B010","G","Y","S133","C",0,40000,5,17,994,"7",22,7,86,22,7,"Saturday",69.986301369863
"APPK70643423612","Male","C10067","C","B","4",1500,"B028","P","Y","S159","B",550,13000,5,18.4,333,"2",21,4,85,21,4,"Saturday",68.7342465753425
"APPQ30822522201","Male","C10058","C","C","4",2500,"B003","G","Y","S159","B",500,20000,5,15.75,484,"7",2,5,79,2,5,"Saturday",62.758904109589
"APPR30537863322","Male","C10002","A","B","4",2180,"B006","P","Y","S133","B",0,10000,1,18.5,919,"4",25,1,85,25,1,"Saturday",68.4986301369863
"APPT10154629545","Male","C10004","A","C","4",60000,"B002","P","Y","S133","C",0,150000,5,16,3648,"10",4,9,81,4,9,"Saturday",65.1041095890411
"APPB40551585325","Male","C10008","A","C","4",1700,"B004","P","Y","S153","C",0,38000,5,20,1007,"2",16,8,87,16,8,"Sunday",71.0520547945205
"APPG20908243817","Male","C10097","C","C","4",2200,"B003","G","Y","S133","B",296.4,20000,5,18.25,511,"2",20,4,88,20,4,"Sunday",71.7315068493151
"APPK50098885241","Male","C10013","B","B","4",4000,"B021","P","Y","S143","C",0,64000,5,15.25,1531,"10",29,5,91,29,5,"Sunday",74.8383561643836
"APPM40557667423","Male","C10010","A","B","3",20700,"B001","P","Y","S143","B",200,5000,3,13.5,170,"10",12,10,91,12,10,"Sunday",75.2109589041096
"APPN90635802507","Male","C10001","A","C","4",3000,"B001","P","Y","S133","B",1000,43000,5,18.25,1098,"10",15,3,84,15,3,"Sunday",67.6301369863014
"APPM70120713041","Male","C10001","A","B","1",2700,"B003","G","Y","S137","B",0,30000,2,20,1527,"7",9,7,90,9,7,"Monday",73.9479452054795
"APPN20046302104","Male","C10162","C","A","4",50000,"B003","G","Y","S122","B",0,50000,5,15.8,1211,"7",15,7,76,15,7,"Monday",59.9561643835616
"APPP20131159326","Male","C10002","A","A","1",5000,"B002","P","Y","S137","B",0,20000,2,15.25,972,"10",4,4,86,4,4,"Monday",69.6821917808219
"APPR70935415544","Male","C10002","A","B","4",1650,"B001","P","Y","S133","B",550,12000,3,18.4,436,"2",27,4,83,27,4,"Monday",66.7424657534247
"APPV70995028941","Male","C10005","A","A","4",20000,"B002","P","Y","S159","B",0,20000,3,15.25,696,"10",11,1,86,11,1,"Monday",69.4547945205479
"APPA40074251413","Male","C10117","C","A","4",19950,"B001","P","Y","S159","B",0,20000,5,20,530,"7",15,5,86,15,5,"Monday",69.7945205479452
"APPL80039637512","Male","C10034","C","C","4",2100,"B001","P","Y","S133","B",680,10000,4,13.5,271,"2",7,9,87,7,9,"Monday",71.1095890410959
"APPM30087735631","Male","C10003","A","A","4",5000,"B008","G","Y","S159","B",500,20000,2,15.25,972,"10",21,9,85,21,9,"Monday",69.1479452054794
"APPN70761195704","Male","C10005","A","A","4",2500,"","","Y","S133","B",1000,14000,2,20,713,"7",5,6,81,5,6,"Monday",64.8493150684932
"APPU80764856402","Male","C10001","A","C","4",3800,"B014","P","Y","S133","B",0,20000,3,17,713,"10",19,8,75,19,8,"Monday",59.0493150684932
"APPV80093118509","Male","C10001","A","C","1",6500,"B002","P","Y","S133","C",0,117000,5,13,2662,"7",26,1,88,26,1,"Monday",71.4958904109589
"APPW40399528612","Female","C10012","A","C","3",2500,"B002","P","Y","S133","C",0,35000,4,15.5,983,"7",21,5,85,21,5,"Monday",68.8109589041096
"APPX20287797701","Male","C10004","A","B","4",5400,"B002","P","Y","S137","B",400,50000,4,22,1575,"10",14,9,84,14,9,"Monday",68.1287671232877
"APPC70820208246","Male","C10004","A","C","4",3500,"B012","G","Y","S133","C",0,41000,3,15,1421,"7",1,6,83,1,6,"Monday",66.8383561643836
"APPD50449895342","Female","C10003","A","B","4",3180,"B003","G","Y","S133","C",0,49000,5,14.49,1153,"4",1,6,85,1,6,"Monday",68.841095890411
"APPF10448797525","Male","C10001","A","A","4",22500,"B004","P","Y","S159","B",0,30000,4,13.5,812,"10",7,1,76,7,1,"Monday",59.4356164383562
"APPI30134059834","Male","C10002","A","C","2",2700,"B006","P","Y","S134","C",0,44000,5,13,1001,"7",16,12,88,16,12,"Monday",72.386301369863
"APPK90983686017","Male","C10006","A","A","4",4500,"","","Y","S133","B",1673.1,36000,5,15.25,861,"10",2,10,86,2,10,"Monday",70.1780821917808
