"ID","Gender","City_Code","City_Category","Employer_Category1","Employer_Category2","Monthly_Income","Customer_Existing_Primary_Bank_Code","Primary_Bank_Type","Contacted","Source","Source_Category","Existing_EMI","Loan_Amount","Loan_Period","Interest_Rate","EMI","Var1","Approved","DOBDay","DOBMonth","DOBYear","Lead_Creation_DateDay","Lead_Creation_DateMonth","LeadCreationDOW","Age"
"APPQ20224722019","Male","C10016","B","C","4",2100,"B002","P","Y","S159","C",0,30000,5,20,795,"4",0,10,8,90,10,8,"Thursday",74.0849315068493
"APPS10697008243","Female","C10004","A","B","4",3100,"B005","P","Y","S134","C",0,48000,5,13.49,1104,"7",0,16,11,92,16,11,"Thursday",76.3561643835616
"APPB40107319117","Male","C10005","A","C","4",1950,"B003","G","Y","S143","B",3.6,20000,3,18.4,727,"2",0,9,5,89,9,5,"Thursday",72.8301369863014
"APPE80522866449","Male","C10004","A","A","4",4900,"B002","P","Y","S133","C",0,84000,4,12.99,2253,"10",0,10,7,74,10,7,"Thursday",57.9890410958904
"APPF50188376532","Male","C10082","C","A","4",2850,"","","Y","S157","B",550,30000,4,15.75,846,"7",0,12,4,78,12,4,"Thursday",61.7479452054795
"APPG50564615642","Male","C10001","A","B","4",4000,"B006","P","Y","S133","B",410,50000,5,15.5,1203,"10",0,30,6,87,30,6,"Thursday",70.9698630136986
"APPI20268375804","Male","C10026","C","B","4",2250,"B002","P","Y","S159","C",0,25000,3,16.75,888,"4",0,18,3,91,18,3,"Thursday",74.6876712328767
"APPP40282317549","Female","C10020","A","B","4",3600,"B001","P","Y","S133","C",0,52000,4,13.49,1408,"10",0,17,9,86,17,9,"Thursday",70.186301369863
"APPY30698487412","Male","C10005","A","C","4",3200,"B002","P","Y","S133","B",320,50000,3,13.99,1709,"10",0,25,1,63,25,1,"Thursday",46.5260273972603
"APPZ60747614521","Male","C10005","A","A","4",2200,"B017","G","Y","S159","B",650,18000,3,20,669,"4",0,20,1,87,20,1,"Thursday",70.5287671232877
"APPE40384012038","Male","C10003","A","B","4",1770,"B001","P","Y","S122","C",0,40000,5,20,1060,"2",0,4,3,90,4,3,"Thursday",73.6493150684932
"APPF90491759145","Male","C10002","A","A","4",2300,"B004","P","Y","S159","B",0,50000,5,20,1325,"4",0,19,7,89,19,7,"Thursday",73.0246575342466
"APPH70148698348","Male","C10007","A","A","4",3000,"B033","G","Y","S133","C",0,45000,5,19,1167,"4",1,14,5,86,14,5,"Thursday",69.841095890411
"APPL50204469707","Male","C10169","C","A","4",1965,"B002","P","Y","S133","B",0,30000,4,20,913,"2",0,23,3,77,23,3,"Thursday",60.6931506849315
"APPM40589674812","Male","C10002","A","A","4",1900,"B004","P","Y","S159","B",0,10000,2,20,509,"2",0,1,3,93,1,3,"Thursday",76.6438356164384
"APPN20492128923","Male","C10002","A","A","4",2500,"B005","P","Y","S153","C",0,33000,4,15.5,927,"7",0,9,4,95,9,4,"Thursday",78.7506849315069
"APPQ10800191218","Male","C10001","A","C","4",3400,"B031","G","Y","S143","B",0,20000,3,14.75,691,"10",1,25,7,83,25,7,"Thursday",67.0356164383562
"APPR10225537332","Male","C10007","A","A","1",2500,"","","Y","S159","B",0,30000,4,15.35,840,"10",0,20,6,91,20,6,"Thursday",74.9452054794521
"APPS80666188441","Male","C10003","A","A","4",4700,"B025","G","Y","S133","B",0,5000,5,14.85,119,"10",0,21,12,92,21,12,"Thursday",76.4520547945205
"APPV70471127731","Male","C10005","A","A","4",4000,"B048","P","Y","S133","B",0,20000,3,15.25,696,"10",0,29,5,71,29,5,"Thursday",54.8712328767123
"APPW30413766841","Male","C10003","A","C","4",2000,"B007","G","Y","S159","B",0,45000,5,20,1192,"4",0,3,3,91,3,3,"Thursday",74.6465753424658
"APPH80010161934","Male","C10004","A","B","4",5400,"B003","G","Y","S137","B",400,50000,4,23.5,1616,"10",0,12,3,86,12,3,"Thursday",69.6684931506849
"APPR80275457941","Male","C10085","C","A","4",3500,"B001","P","Y","S159","B",470,50000,5,20,1325,"7",0,30,12,89,30,12,"Thursday",73.4739726027397
"APPU80902276232","Male","C10001","A","C","4",3500,"B002","P","Y","S133","C",0,54000,5,18,1371,"7",0,14,5,88,14,5,"Thursday",71.8438356164384
"APPF60699299327","Male","C10005","A","A","4",2500,"B002","P","Y","S159","C",0,36000,5,16.75,890,"4",0,13,8,69,13,8,"Thursday",53.0794520547945
"APPI60195295638","Male","C10006","A","B","4",2000,"B038","P","Y","S133","B",274.2,10000,5,20,265,"4",0,9,2,86,9,2,"Thursday",69.5835616438356
"APPL50688548919","Male","C10001","A","A","4",2200,"B003","G","Y","S133","B",0,49000,5,20,1298,"4",0,1,9,88,1,9,"Thursday",72.1452054794521
"APPQ90716372405","Male","C10004","A","A","4",1e+05,"B002","P","Y","S133","B",1000,1e+05,5,13.5,2301,"10",1,15,7,79,15,7,"Thursday",63.0054794520548
"APPA20231704427","Male","C10001","A","A","4",2300,"B007","G","Y","S133","B",0,20000,3,20,743,"4",0,3,10,89,3,10,"Thursday",73.2328767123288
"APPC80120759649","Male","C10003","A","A","4",2000,"B001","P","Y","S133","B",400,10000,3,20,372,"4",0,16,12,87,16,12,"Thursday",71.4328767123288
"APPD70686936715","Male","C10007","A","B","4",6500,"B002","P","Y","S133","C",0,120000,5,13.49,2761,"7",0,2,5,80,2,5,"Thursday",63.8054794520548
"APPH20444626124","Female","C10004","A","A","1",3600,"B001","P","Y","S134","B",673.9,30000,4,13.49,812,"10",0,31,8,85,31,8,"Thursday",69.1397260273973
"APPI20237554239","Male","C10005","A","A","4",10000,"B017","G","Y","S133","B",300,10000,5,13.5,230,"10",0,25,7,81,25,7,"Thursday",65.0356164383562
"APPL80814919511","Male","C10082","C","A","4",1700,"","","Y","S133","B",200,10000,4,20,304,"2",0,9,3,76,9,3,"Thursday",59.6547945205479
"APPN80983925733","Male","C10003","A","B","4",4200,"B001","P","Y","S133","B",1000,50000,5,15.25,1196,"10",0,2,7,88,2,7,"Thursday",71.9780821917808
"APPP70334007926","Male","C10008","A","C","4",3200,"B004","P","Y","S133","C",0,47000,4,14.49,1296,"10",0,14,9,91,14,9,"Thursday",75.1808219178082
"APPR10796674148","Male","C10001","A","A","5",1800,"B026","P","Y","S133","C",0,40000,5,20,1060,"2",0,12,4,87,12,4,"Thursday",70.7534246575343
"APPY80566822848","Male","C10018","C","A","4",2700,"B013","G","Y","S133","C",0,40000,5,14.85,948,"7",0,7,11,85,7,11,"Thursday",69.3260273972603
"APPA80808698018","Male","C10005","A","A","1",2700,"B003","G","Y","S133","C",0,40000,5,15.5,962,"4",0,23,4,87,23,4,"Thursday",70.7835616438356
"APPB60064836126","Male","C10009","B","A","4",3500,"B001","P","Y","S133","B",0,20000,3,15.5,698,"10",0,16,9,78,16,9,"Thursday",62.1780821917808
"APPE50906142427","Male","C10005","A","A","4",6000,"B003","G","Y","S133","B",2000,50000,5,15.25,1196,"10",0,11,6,77,11,6,"Thursday",60.9123287671233
"APPI60687104824","Male","C10007","A","A","4",7650,"B003","G","Y","S133","B",1500,50000,5,13.5,1150,"10",0,1,9,61,1,9,"Thursday",45.1260273972603
"APPQ70428801634","Male","C10012","A","B","3",2000,"B002","P","Y","S133","C",0,31000,5,16.75,766,"4",0,27,4,88,27,4,"Thursday",71.7972602739726
"APPR20180578746","Male","C10012","A","A","4",2000,"","","Y","S159","B",400,20000,3,20,743,"4",0,23,9,91,23,9,"Thursday",75.2054794520548
"APPS60995913816","Male","C10003","A","A","4",2250,"B005","P","Y","S133","B",100,10000,1,20,926,"4",0,9,12,88,9,12,"Thursday",72.4164383561644
"APPT50260074924","Male","C10002","A","B","4",2300,"B004","P","Y","S156","B",432.3,18000,2,20,916,"4",0,1,8,88,1,8,"Thursday",72.0602739726027
"APPU60451276047","Female","C10002","A","B","4",1900,"B004","P","Y","S133","C",0,43000,5,20,1139,"2",0,27,6,95,27,6,"Thursday",78.9671232876712
"APPX90016717319","Female","C10003","A","A","4",2000,"","","Y","S133","B",0,30000,3,20,1115,"4",0,1,2,86,1,2,"Thursday",69.5616438356164
"APPY30435997421","Female","C10004","A","A","4",3000,"","","Y","S133","B",260,50000,5,16.75,1236,"7",0,3,10,85,3,10,"Thursday",69.2301369863014
"APPA10429058647","Male","C10010","A","B","4",4000,"B005","P","Y","S122","B",794.5,45000,5,16.75,1112,"10",0,11,11,86,11,11,"Thursday",70.3369863013699
"APPB50273172708","Male","C10001","A","C","4",2000,"B014","P","Y","S133","C",0,29000,5,32.5,983,"4",0,3,3,90,3,3,"Thursday",73.6465753424658
"APPC50305323838","Female","C10005","A","C","4",1800,"B001","P","Y","S157","B",274.1,20000,5,20,530,"2",0,14,1,86,14,1,"Thursday",69.5123287671233
"APPD30620583944","Male","C10005","A","A","4",1800,"B001","P","Y","S159","B",250,20000,4,20,609,"2",0,16,5,88,16,5,"Thursday",71.8493150684932
"APPF50122069117","Male","C10035","C","A","4",1700,"B006","P","Y","S159","B",0,10000,3,20,372,"2",0,4,3,84,4,3,"Thursday",67.6465753424658
"APPH90221056342","Male","C10018","C","A","4",2700,"B013","G","Y","S133","C",0,40000,5,20,1060,"7",0,7,11,85,7,11,"Thursday",69.3260273972603
"APPI10634072404","Male","C10031","C","A","4",2100,"B003","G","Y","S159","B",0,15000,4,20,456,"4",1,22,1,91,22,1,"Thursday",74.5369863013699
"APPM70773673816","Female","C10002","A","A","4",2100,"B012","G","Y","S122","C",0,30000,5,20,795,"4",0,16,3,80,16,3,"Thursday",63.6767123287671
"APPO20012777037","Female","C10003","A","C","1",4200,"B014","P","Y","S133","C",0,74000,5,12.99,1683,"7",0,7,8,83,7,8,"Thursday",67.0712328767123
"APPV90570717729","Male","C10005","A","C","4",1750,"B001","P","Y","S122","C",0,40000,5,14.25,936,"2",0,5,8,90,5,8,"Thursday",74.0712328767123
"APPW60301395836","Female","C10004","A","A","4",3000,"","","Y","S133","B",260,50000,5,16.75,1236,"7",0,3,10,85,3,10,"Thursday",69.2301369863014
"APPA40736855225","Male","C10011","B","A","4",2000,"B004","P","Y","S157","B",0,20000,5,20,530,"4",0,14,12,90,14,12,"Thursday",74.4301369863014
"APPC80994793447","Male","C10061","C","A","4",2500,"B001","P","Y","S159","B",500,30000,5,20,795,"7",0,3,5,80,3,5,"Thursday",63.8082191780822
"APPF50422633745","Male","C10002","A","A","4",3500,"B001","P","Y","S133","C",0,41000,3,18,1482,"10",0,15,4,88,15,4,"Thursday",71.7643835616438
"APPG20639135811","Male","C10002","A","A","4",3000,"","","Y","S127","B",1000,29000,3,20,1078,"7",0,10,7,83,10,7,"Thursday",66.9945205479452
"APPM20819308435","Male","C10176","C","A","4",2300,"","","Y","S133","B",0,10000,2,20,509,"4",0,21,4,64,21,4,"Thursday",47.7643835616438
"APPP20774891741","Male","C10006","A","B","4",1630,"B002","P","Y","S159","C",0,38000,5,18.4,973,"2",0,22,12,92,22,12,"Thursday",76.4547945205479
"APPY60696267632","Male","C10001","A","C","4",1800,"B024","G","Y","S133","B",0,40000,5,20,1060,"2",0,20,1,89,20,1,"Thursday",72.5315068493151
"APPD40609401118","Male","C10594","C","C","4",3150,"B004","P","Y","S133","B",0,25000,2,16.75,1233,"7",0,2,3,89,2,3,"Thursday",72.6438356164384
"APPI70737521639","Male","C10004","A","A","1",3000,"B003","G","Y","S133","C",0,45000,5,18.5,1155,"4",0,24,4,87,24,4,"Thursday",70.786301369863
"APPM70478641021","Male","C10130","C","A","1",1500,"B003","G","Y","S143","B",0,10000,3,20,372,"2",0,15,10,78,15,10,"Thursday",62.2575342465753
"APPN70637044136","Male","C10007","A","A","4",3000,"B012","G","Y","S134","C",0,45000,5,18.5,1155,"4",0,14,7,84,14,7,"Thursday",68.0082191780822
"APPR10416987535","Male","C10113","C","A","4",1777.4,"B021","P","Y","S151","B",500,11000,2,20,560,"2",0,12,7,85,12,7,"Thursday",69.0027397260274
"APPS90675233649","Male","C10002","A","A","1",1900,"B003","G","Y","S133","C",0,44000,5,18.4,1127,"2",0,26,8,87,26,8,"Thursday",71.1260273972603
"APPW20441398012","Male","C10008","A","A","4",3300,"B001","P","Y","S133","C",0,51000,5,20,1351,"7",0,5,9,86,5,9,"Thursday",70.1534246575342
"APPA20897302425","Male","C10002","A","B","4",2890,"B001","P","Y","S133","B",550,40000,5,18.25,1021,"7",0,7,4,90,7,4,"Thursday",73.7424657534247
"APPC40302104648","Male","C10002","A","B","2",2450,"B004","P","Y","S159","C",0,36000,5,18.5,924,"4",0,3,2,90,3,2,"Thursday",73.5698630136986
"APPE50598748825","Male","C10048","C","B","4",5000,"B004","P","Y","S143","B",0,50000,5,15.5,1203,"10",0,9,3,66,9,3,"Thursday",49.6465753424658
"APPF50336585933","Male","C10043","B","B","3",2500,"B002","P","Y","S133","B",501.4,31000,5,15.5,746,"7",0,12,4,87,12,4,"Thursday",70.7534246575343
"APPG30927498044","Male","C10004","A","A","4",2600,"","","Y","S159","B",300,10000,3,31,430,"7",0,23,4,82,23,4,"Thursday",65.7808219178082
"APPH10452879114","Male","C10105","C","C","4",2000,"B007","G","Y","S133","B",500,10000,2,20,509,"4",0,20,7,85,20,7,"Thursday",69.0246575342466
"APPO20605075808","Male","C10011","B","A","4",1500,"B036","G","Y","S153","C",0,33000,5,20,874,"2",0,2,8,93,2,8,"Thursday",77.0657534246575
"APPW60879553614","Male","C10010","A","A","4",2500,"B020","G","Y","S143","C",0,36000,5,19,934,"4",0,22,9,95,22,9,"Thursday",79.2054794520548
"APPY10636395841","Male","C10144","C","C","4",2000,"B002","P","Y","S159","B",0,10000,3,20,372,"4",0,17,12,89,17,12,"Thursday",73.4383561643836
"APPD90907404333","Male","C10029","C","B","4",2000,"B005","P","Y","S133","B",500,10000,5,18.25,255,"4",0,6,9,80,6,9,"Thursday",64.1534246575342
"APPH10686976739","Male","C10001","A","B","4",3500,"B004","P","Y","S133","C",0,54000,5,24,1553,"4",0,14,4,83,14,4,"Thursday",66.7561643835616
"APPJ80199825937","Male","C10001","A","B","4",2800,"B006","P","Y","S133","B",0,30000,4,19,897,"7",0,25,5,83,25,5,"Thursday",66.8684931506849
"APPO50448735423","Male","C10004","A","B","4",2500,"B015","P","Y","S133","C",0,28000,3,16.75,995,"4",0,10,3,88,10,3,"Thursday",71.6657534246575
"APPP60624136535","Female","C10004","A","C","4",2400,"B004","P","Y","S133","B",0,15000,1,20,1390,"4",0,13,4,87,13,4,"Thursday",70.7561643835616
"APPQ30919568608","Male","C10003","A","B","4",4380,"B004","P","Y","S122","C",0,72000,5,17.5,1809,"7",0,4,4,72,4,4,"Thursday",55.7232876712329
"APPV20629025115","Male","C10067","C","A","4",3200,"B010","G","Y","S133","B",0,40000,4,19,1196,"7",0,20,8,85,20,8,"Thursday",69.1095890410959
"APPW10241884221","Male","C10030","B","A","1",1600,"B008","G","Y","S133","B",0,30000,5,18.4,768,"2",0,12,6,91,12,6,"Thursday",74.9232876712329
"APPD20068432901","Male","C10003","A","A","4",2000,"B009","G","Y","S133","B",0,20000,5,20,530,"4",0,26,11,77,26,11,"Thursday",61.372602739726
"APPE80216893019","Male","C10005","A","A","4",3500,"B019","G","Y","S133","C",0,54000,5,18,1371,"4",0,25,9,82,25,9,"Thursday",66.2054794520548
"APPF70402417125","Female","C10003","A","B","4",2340,"B001","P","Y","S133","C",0,28000,3,28.5,1166,"4",0,14,5,93,14,5,"Thursday",76.8465753424658
"APPG50672738236","Male","C10370","C","A","4",3000,"B004","P","Y","S133","B",300,20000,4,17,577,"7",0,26,7,85,26,7,"Thursday",69.041095890411
"APPJ10243767529","Male","C10005","A","B","2",12500,"B007","G","Y","S159","B",1500,1e+05,5,13.5,2301,"10",0,12,7,64,12,7,"Thursday",47.9890410958904
"APPL10785013704","Male","C10022","B","C","4",4000,"B030","P","Y","S153","C",0,64000,5,20,1696,"4",0,9,5,91,9,5,"Thursday",74.8301369863014
"APPM90570001823","Male","C10014","B","A","4",2500,"B007","G","Y","S159","C",0,36000,5,15.25,861,"4",0,13,11,91,13,11,"Thursday",75.345205479452
"APPP60904156122","Male","C10006","A","A","4",1500,"B001","P","Y","S133","B",300,10000,5,20,265,"2",0,28,6,87,28,6,"Thursday",70.9643835616438
"APPV80502982732","Male","C10003","A","B","4",5200,"B007","G","Y","S156","B",0,50000,5,15.5,1203,"10",0,10,4,85,10,4,"Thursday",68.7479452054795
"APPZ30948657135","Female","C10007","A","A","4",1500,"","","Y","S133","B",0,10000,5,20,265,"2",0,8,7,87,8,7,"Thursday",70.9917808219178
"APPB30373025309","Male","C10111","C","B","4",1650,"B002","P","Y","S134","B",0,14000,2,20,713,"2",0,1,7,88,1,7,"Thursday",71.9753424657534
"APPE70236048647","Male","C10185","C","A","4",3100,"B003","G","Y","S143","B",1028.1,10000,2,15.5,487,"7",0,9,1,81,9,1,"Thursday",64.4958904109589
"APPF40662266704","Male","C10003","A","B","4",1950,"B001","P","Y","S133","C",0,45000,5,18.4,1153,"2",0,5,6,90,5,6,"Thursday",73.9041095890411
"APPP10530798737","Male","C10011","B","B","4",1500,"","","Y","S133","B",0,30000,5,20,795,"2",0,9,5,89,9,5,"Thursday",72.8301369863014
"APPQ80688319847","Female","C10003","A","A","4",1800,"","","Y","S133","B",0,20000,5,20,530,"2",0,17,7,93,17,7,"Thursday",77.0219178082192
"APPR60202483905","Male","C10001","A","C","4",3000,"B026","P","Y","S127","B",0,20000,3,19,733,"7",0,29,4,69,29,4,"Thursday",52.7890410958904
"APPW20786109423","Female","C10022","B","A","4",25000,"B003","G","Y","S161","C",0,150000,5,13.5,3451,"7",0,23,8,88,23,8,"Thursday",72.1205479452055
"APPC50249572046","Male","C10094","C","C","4",2500,"B001","P","Y","S134","B",0,20000,3,18.25,726,"7",0,19,9,80,19,9,"Thursday",64.1890410958904
"APPJ10736996747","Male","C10002","A","B","4",5500,"B015","P","Y","S137","B",0,50000,4,15.25,1398,"10",0,27,10,80,27,10,"Thursday",64.2931506849315
"APPT20259531719","Male","C10141","C","B","4",3400,"B004","P","Y","S133","B",0,10000,1,16.75,911,"7",0,26,6,79,26,6,"Thursday",62.9534246575342
"APPU40629048849","Male","C10008","A","A","4",7000,"B002","P","Y","S133","B",0,13000,5,14.85,308,"10",1,19,7,89,19,7,"Thursday",73.0246575342466
"APPY40775224212","Male","C10048","C","A","4",2000,"","","Y","S133","B",500,13000,2,20,662,"4",0,10,7,91,10,7,"Thursday",75
"APPG20255718032","Female","C10005","A","C","4",2900,"B034","G","Y","S133","B",0,30000,5,17,746,"10",0,23,8,77,23,8,"Thursday",61.1123287671233
"APPR90734353108","Male","C10002","A","A","4",30000,"B005","P","Y","S157","B",1000,30000,2,17.5,1490,"10",0,10,10,89,10,10,"Thursday",73.2520547945205
"APPU10196568447","Male","C10010","A","B","4",3000,"B001","P","Y","S133","B",0,5000,2,19,252,"10",0,30,6,87,30,6,"Thursday",70.9698630136986
"APPA70722541027","Male","C10001","A","A","4",6000,"B004","P","Y","S133","C",0,105000,5,14.85,2490,"7",0,18,2,81,18,2,"Thursday",64.6054794520548
"APPJ10320936909","Male","C10007","A","A","2",4000,"B007","G","Y","S143","C",0,64000,5,17.5,1608,"7",0,24,6,84,24,6,"Thursday",67.9534246575342
"APPK70908165016","Male","C10006","A","A","4",4500,"","","Y","S133","B",1673.1,35000,5,15.25,837,"10",1,2,10,86,2,10,"Thursday",70.227397260274
"APPR60842717735","Male","C10001","A","A","4",2700,"B003","G","Y","S122","C",0,40000,5,19,1038,"4",0,2,7,62,2,7,"Thursday",45.958904109589
"APPW10590527212","Male","C10503","C","A","4",6500,"B003","G","Y","S133","B",750,30000,2,16,1469,"10",0,7,3,60,7,3,"Thursday",43.6383561643836
"APPZ50106948509","Male","C10002","A","A","4",4500,"B001","P","Y","S133","C",0,74000,5,17.5,1859,"7",0,17,4,91,17,4,"Thursday",74.7698630136986
"APPD60645209949","Female","C10003","A","B","4",4000,"B001","P","Y","S159","C",0,64000,5,18,1625,"7",0,13,7,58,13,7,"Thursday",41.986301369863
"APPF80119034139","Male","C10001","A","A","4",2600,"B002","P","Y","S143","B",0,7000,2,14.75,339,"10",0,14,4,92,14,4,"Thursday",75.7643835616438
"APPI30682115427","Male","C10001","A","A","4",2000,"B003","G","Y","S153","C",0,29000,5,20,768,"4",0,7,3,74,7,3,"Thursday",57.6465753424658
"APPM70520916823","Male","C10046","C","A","4",1800,"B003","G","Y","S133","B",370,26000,5,20,689,"2",0,15,4,84,15,4,"Thursday",67.7616438356164
"APPO30969906049","Female","C10212","C","A","4",5000,"B023","G","Y","S133","B",500,10000,1,16.75,911,"7",0,11,1,91,11,1,"Thursday",74.5068493150685
"APPS50648988447","Male","C10035","C","C","4",3150,"","","Y","S122","B",0,15000,3,14.85,519,"7",1,15,2,80,15,2,"Thursday",63.5945205479452
"APPX70487654927","Male","C10001","A","C","4",5100,"B003","G","Y","S137","B",0,50000,5,24,1438,"10",0,12,2,85,12,2,"Thursday",68.5917808219178
"APPD20150254531","Male","C10005","A","A","4",2500,"B001","P","Y","S159","B",600,30000,4,20,913,"7",0,22,5,88,22,5,"Thursday",71.8657534246575
"APPH30888375932","Male","C10007","A","C","4",2560,"B002","P","Y","S159","B",0,35000,5,16.75,865,"7",0,3,3,86,3,3,"Thursday",69.6438356164384
"APPI40844635041","Male","C10002","A","C","4",3100,"B024","G","Y","S159","B",500,20000,3,15.75,701,"10",0,12,12,76,12,12,"Thursday",60.4164383561644
"APPQ30175229815","Female","C10002","A","A","4",2600,"B026","P","Y","S122","B",0,10000,1,19,922,"7",0,27,12,88,27,12,"Thursday",72.4657534246575
"APPV20778698312","Male","C10004","A","C","2",3300,"B002","P","Y","S143","B",735.7,30000,5,13,683,"10",0,6,8,78,6,8,"Thursday",62.0657534246575
"APPY90461321648","Female","C10002","A","A","4",2600,"B026","P","Y","S122","B",0,10000,1,15.5,905,"7",0,27,12,88,27,12,"Thursday",72.4657534246575
"APPB70676807929","Female","C10003","A","B","4",5000,"B007","G","Y","S137","B",0,50000,3,15.25,1739,"10",0,24,10,79,24,10,"Thursday",63.2821917808219
"APPJ60623717715","Male","C10009","B","A","4",3000,"B001","P","Y","S159","B",200,10000,2,15.75,488,"10",0,31,12,72,31,12,"Thursday",56.4657534246575
"APPK50301291849","Male","C10003","A","B","4",5400,"B001","P","Y","S137","B",0,50000,3,20,1858,"10",0,9,2,83,9,2,"Thursday",66.5808219178082
"APPO60136706245","Female","C10003","A","B","4",2000,"B006","P","Y","S122","B",0,30000,4,20,913,"4",0,2,3,78,2,3,"Thursday",61.6356164383562
"APPP10188153305","Male","C10137","C","B","4",1800,"B002","P","Y","S143","B",0,36000,4,18.4,1065,"2",0,18,7,92,18,7,"Thursday",76.0246575342466
"APPS30361628649","Male","C10021","B","C","1",5000,"B001","P","Y","S133","B",150,10000,4,13,268,"10",0,9,9,95,9,9,"Thursday",79.1698630136986
"APPU50725203812","Male","C10122","C","A","4",2500,"B003","G","Y","S159","B",300,30000,4,16.25,854,"7",0,12,4,89,12,4,"Thursday",72.7561643835616
"APPW60122798038","Male","C10004","A","C","4",3800,"B001","P","Y","S159","C",0,61000,5,14.49,1435,"7",0,8,10,88,8,10,"Thursday",72.2465753424657
"APPA70837564433","Male","C10005","A","B","4",2000,"B017","G","Y","S122","C",0,29000,5,24,834,"4",0,19,4,83,19,4,"Thursday",66.7698630136986
